ENSG00000207776	0	0	0
ENSG00000238260	2	0	2
ENSG00000158109	1385	1	1384
ENSG00000116213	482	1	481
ENSG00000078900	23	6	26
ENSG00000227589	1	0	1
ENSG00000235131	0	0	0
ENSG00000227372	226	5	230
ENSG00000162592	1	1	0
ENSG00000235169	15	0	15
ENSG00000130764	1201	11	1271
ENSG00000266075	3	3	0
ENSG00000272153	20	100	1
ENSG00000116198	715	5	710
ENSG00000169598	218	0	218
ENSG00000264428	0	0	0
ENSG00000198912	418	5	413
ENSG00000236423	27	0	27
ENSG00000233304	0	0	0
ENSG00000226374	0	0	0
ENSG00000229280	0	0	0
ENSG00000235054	0	0	0
ENSG00000227169	0	0	0
ENSG00000232596	0	0	0
ENSG00000196581	1	0	1
ENSG00000231510	0	0	0
ENSG00000260972	0	0	0
ENSG00000264341	0	0	0
ENSG00000236948	0	0	0
ENSG00000216045	0	0	0
ENSG00000264101	0	0	0
ENSG00000131697	382	0	382
ENSG00000266687	0	0	0
ENSG00000069424	905	2	921
ENSG00000268332	0	18	0
ENSG00000116254	25	0	25
ENSG00000116251	4769	25	4757
ENSG00000226944	9	0	17
ENSG00000158286	326	43	333
ENSG00000116237	1904	23	1910
ENSG00000225077	1	1	0
ENSG00000173673	0	0	0
ENSG00000158292	839	3	836
ENSG00000097021	1195	4	1195
ENSG00000271746	0	3	1
ENSG00000069812	71	0	71
ENSG00000187017	357	53	357
ENSG00000265392	0	0	0
ENSG00000231868	2	5	0
ENSG00000215788	551	4	598
ENSG00000171680	671	4	667
ENSG00000162408	532	0	532
ENSG00000253022	0	0	0
ENSG00000229519	10	9	1
ENSG00000173662	0	0	0
ENSG00000204859	317	0	318
ENSG00000162413	393	1	392
ENSG00000116273	592	2	590
ENSG00000041988	243	790	249
ENSG00000007923	926	8	1714
ENSG00000228750	0	0	0
ENSG00000239166	0	0	0
ENSG00000237436	2	0	2
ENSG00000171735	627	2	625
ENSG00000227950	0	0	0
ENSG00000237365	0	0	0
ENSG00000207056	0	0	0
ENSG00000237402	1	0	1
ENSG00000237728	0	0	0
ENSG00000225126	0	0	0
ENSG00000270171	0	0	0
ENSG00000270035	0	0	0
ENSG00000269978	1	0	1
ENSG00000049245	3369	19	3350
ENSG00000269925	6	0	6
ENSG00000049246	309	7	413
ENSG00000236266	4	17	5
ENSG00000049247	18	91	20
ENSG00000049249	17	0	17
ENSG00000270330	0	0	0
ENSG00000116288	3850	30	3820
ENSG00000200344	1	1	0
ENSG00000116285	2630	6	2624
ENSG00000238290	5	0	5
ENSG00000232848	0	0	0
ENSG00000229305	0	0	0
ENSG00000200975	0	0	0
ENSG00000227634	0	0	0
ENSG00000233645	0	0	0
ENSG00000265414	0	0	0
ENSG00000251977	0	0	0
ENSG00000162426	4	0	4
ENSG00000252254	0	0	0
ENSG00000142599	1934	4	1930
ENSG00000232912	3	0	3
ENSG00000221083	1	0	1
ENSG00000270282	0	0	0
ENSG00000234619	1	1	0
ENSG00000224315	6	0	6
ENSG00000222511	0	0	0
ENSG00000226545	5	5	0
ENSG00000228423	6	0	6
ENSG00000229716	0	0	0
ENSG00000074800	69223	359	68869
ENSG00000236269	11	0	11
ENSG00000230679	4	2	6
ENSG00000201725	0	0	0
ENSG00000238249	2	0	2
ENSG00000232208	0	0	0
ENSG00000232663	0	0	0
ENSG00000131686	1	1	1
ENSG00000265141	0	0	0
ENSG00000197241	0	0	0
ENSG00000142583	38	0	38
ENSG00000252404	0	0	0
ENSG00000180758	186	1	185
ENSG00000207865	11	0	11
ENSG00000228526	2	8	2
ENSG00000234546	33	0	41
ENSG00000049239	1742	4	1738
ENSG00000252841	0	0	0
ENSG00000171621	381	1	380
ENSG00000252956	0	0	0
ENSG00000235263	0	0	0
ENSG00000171612	139	2	137
ENSG00000231181	1	0	1
ENSG00000188807	272	0	272
ENSG00000171608	65	239	65
ENSG00000179840	0	0	0
ENSG00000233268	0	0	0
ENSG00000231789	3	0	3
ENSG00000171603	5625	73	5791
ENSG00000271264	0	0	0
ENSG00000178585	1208	3	1496
ENSG00000223989	0	291	0
ENSG00000162441	586	0	586
ENSG00000228150	7	1	6
ENSG00000173614	290	1	289
ENSG00000202415	0	0	0
ENSG00000265521	0	0	0
ENSG00000241326	0	0	0
ENSG00000162444	10	0	10
ENSG00000225786	0	0	0
ENSG00000130939	2085	5	2080
ENSG00000224340	0	0	0
ENSG00000233623	1	0	1
ENSG00000201746	2	0	2
ENSG00000054523	1778	8	1770
ENSG00000264881	0	0	0
ENSG00000199562	5	0	5
ENSG00000264501	0	0	0
ENSG00000265945	6	0	6
ENSG00000142657	3408	12	3396
ENSG00000271989	0	6	0
ENSG00000251503	0	0	0
ENSG00000175279	145	3	142
ENSG00000241563	4	2	2
ENSG00000160049	1575	5	1744
ENSG00000203469	0	113	0
ENSG00000142655	413	63	411
ENSG00000243267	0	0	0
ENSG00000130940	622	2	1028
ENSG00000272078	26	434	0
ENSG00000225158	0	0	0
ENSG00000175262	3	0	3
ENSG00000215785	0	0	0
ENSG00000264181	0	0	0
ENSG00000207213	0	0	0
ENSG00000120948	3147	22	3125
ENSG00000009724	22	40	1
ENSG00000271895	86	0	105
ENSG00000116649	939	4	935
ENSG00000171824	1289	16	1640
ENSG00000226849	5	339	7
ENSG00000230337	0	25	1
ENSG00000198793	1133	10	1139
ENSG00000225602	0	15	1
ENSG00000253086	0	0	0
ENSG00000271794	0	0	0
ENSG00000171819	0	0	0
ENSG00000207451	0	0	0
ENSG00000238173	1	0	1
ENSG00000120942	287	2	285
ENSG00000238199	0	0	0
ENSG00000224338	0	0	0
ENSG00000204624	7	0	7
ENSG00000235643	0	0	0
ENSG00000116661	1578	22	1606
ENSG00000132879	577	50	577
ENSG00000116663	209	0	209
ENSG00000116670	429	0	429
ENSG00000162490	3	0	3
ENSG00000177674	442	0	442
ENSG00000215910	0	151	8
ENSG00000177553	0	0	0
ENSG00000177000	562	13	708
ENSG00000011021	279	0	279
ENSG00000242349	4	0	10
ENSG00000175206	2	6	2
ENSG00000120937	11	0	11
ENSG00000224904	1	0	1
ENSG00000199347	2	0	2
ENSG00000201801	0	0	0
ENSG00000116685	2520	13	2507
ENSG00000083444	4091	8	4083
ENSG00000116688	2049	7	2042
ENSG00000270914	0	0	0
ENSG00000116691	433	1	432
ENSG00000202461	1	1	0
ENSG00000243539	0	0	0
ENSG00000120949	0	0	0
ENSG00000201135	0	0	0
ENSG00000227875	0	0	0
ENSG00000028137	1520	3	1517
ENSG00000263676	0	0	0
ENSG00000225196	0	0	0
ENSG00000252969	0	0	0
ENSG00000048707	1946	7	1939
ENSG00000239149	2	0	2
ENSG00000229484	0	0	0
ENSG00000162496	2025	13	2012
ENSG00000221340	9	0	9
ENSG00000272482	5	0	5
ENSG00000204518	0	0	0
ENSG00000226166	0	0	0
ENSG00000188984	0	0	0
ENSG00000238771	0	0	0
ENSG00000157330	0	0	0
ENSG00000116726	0	0	0
ENSG00000116721	0	0	0
ENSG00000228338	0	0	0
ENSG00000204513	0	0	0
ENSG00000231103	0	0	0
ENSG00000179172	1	0	1
ENSG00000120952	0	0	0
ENSG00000243073	0	0	0
ENSG00000187545	0	0	0
ENSG00000204510	0	0	0
ENSG00000207434	0	0	0
ENSG00000234064	0	0	0
ENSG00000232423	0	0	0
ENSG00000250894	0	0	0
ENSG00000204508	0	0	0
ENSG00000239810	0	0	0
ENSG00000270601	0	0	0
ENSG00000250113	0	0	0
ENSG00000204505	0	0	0
ENSG00000233336	0	0	0
ENSG00000229978	0	0	0
ENSG00000236179	0	0	0
ENSG00000179412	1	0	1
ENSG00000224199	0	0	0
ENSG00000229571	0	0	0
ENSG00000204503	0	0	0
ENSG00000233394	0	0	0
ENSG00000204502	0	0	0
ENSG00000231219	0	0	0
ENSG00000207511	0	0	0
ENSG00000182330	0	0	0
ENSG00000237700	0	0	0
ENSG00000204501	0	0	0
ENSG00000228229	0	0	0
ENSG00000204495	0	0	0
ENSG00000204491	0	0	0
ENSG00000204488	0	0	0
ENSG00000204486	0	0	0
ENSG00000204485	0	0	0
ENSG00000224581	0	0	0
ENSG00000157358	0	0	0
ENSG00000204481	0	0	0
ENSG00000204480	0	0	0
ENSG00000204479	0	0	0
ENSG00000204478	0	0	0
ENSG00000162494	0	0	0
ENSG00000259961	0	0	0
ENSG00000215909	0	0	0
ENSG00000162493	0	0	0
ENSG00000222952	0	0	0
ENSG00000266358	0	0	0
ENSG00000237445	0	0	0
ENSG00000253085	0	0	0
ENSG00000116731	787	1	786
ENSG00000252151	0	0	0
ENSG00000231606	0	0	0
ENSG00000234593	0	0	0
ENSG00000189337	188	301	91
ENSG00000235829	10	0	10
ENSG00000175147	59	1	262
ENSG00000171729	958	11	947
ENSG00000204464	9	9	0
ENSG00000215720	0	0	0
ENSG00000142621	13	3	11
ENSG00000233485	0	1	0
ENSG00000236045	0	0	0
ENSG00000228140	12	0	12
ENSG00000142634	5242	33	5209
ENSG00000162438	1	0	1
ENSG00000142615	0	0	0
ENSG00000215704	0	0	0
ENSG00000132906	255	0	255
ENSG00000116138	784	327	560
ENSG00000251866	0	0	0
ENSG00000272510	4	3	14
ENSG00000116771	840	3	927
ENSG00000237301	3	3	0
ENSG00000235084	3	0	3
ENSG00000252417	0	0	0
ENSG00000236500	0	0	0
ENSG00000197312	1077	7	1070
ENSG00000215695	0	0	0
ENSG00000271742	0	0	0
ENSG00000116786	955	2	1002
ENSG00000264048	0	0	0
ENSG00000237938	8	57	0
ENSG00000162461	23	0	24
ENSG00000224459	1	2	0
ENSG00000162460	55	0	55
ENSG00000162458	4091	4	4087
ENSG00000224321	3	0	3
ENSG00000233954	48	0	48
ENSG00000178715	27	2	25
ENSG00000179743	110	6	107
ENSG00000065526	1420	9	1414
ENSG00000238818	1	0	1
ENSG00000270620	0	0	0
ENSG00000116809	580	5	575
ENSG00000234607	0	0	0
ENSG00000231353	0	0	0
ENSG00000224966	0	0	0
ENSG00000183888	0	0	0
ENSG00000233078	0	0	0
ENSG00000173641	0	0	0
ENSG00000186510	6	0	6
ENSG00000232456	1	0	1
ENSG00000184908	0	0	0
ENSG00000185519	26	0	26
ENSG00000142627	3327	15	3312
ENSG00000227959	21	6	15
ENSG00000224621	38	0	38
ENSG00000142632	541	2	624
ENSG00000234166	0	85	0
ENSG00000237276	62	1	61
ENSG00000204377	6	0	6
ENSG00000132881	72	0	72
ENSG00000233929	15	0	15
ENSG00000037637	848	2	846
ENSG00000055070	2155	16	3009
ENSG00000226457	6	0	6
ENSG00000187144	0	868	2
ENSG00000157191	1245	14	1231
ENSG00000226029	8	10	5
ENSG00000080947	43	7	43
ENSG00000206652	0	0	0
ENSG00000261135	2	0	2
ENSG00000224174	0	0	0
ENSG00000233421	0	0	0
ENSG00000268674	0	0	0
ENSG00000225710	0	0	0
ENSG00000266584	0	0	0
ENSG00000219481	610	1	609
ENSG00000271732	6	6	0
ENSG00000215908	1077	4	1073
ENSG00000186301	174	1	173
ENSG00000207513	0	0	0
ENSG00000237847	0	0	0
ENSG00000264742	0	0	0
ENSG00000236698	14	0	14
ENSG00000268869	80	0	80
ENSG00000268991	0	0	0
ENSG00000058453	441	5	436
ENSG00000207389	0	0	0
ENSG00000227684	0	0	0
ENSG00000186715	151	1	150
ENSG00000223643	0	0	0
ENSG00000230239	0	0	0
ENSG00000263811	0	0	0
ENSG00000228549	1	1	0
ENSG00000238142	17	0	34
ENSG00000235241	2	19	0
ENSG00000207005	0	0	0
ENSG00000272426	0	0	0
ENSG00000117122	19	0	19
ENSG00000226526	0	102	0
ENSG00000159363	2424	5	2521
ENSG00000117118	2384	7	2377
ENSG00000117115	706	8	698
ENSG00000252180	0	0	0
ENSG00000204362	3	0	3
ENSG00000142623	1008	20	988
ENSG00000142619	99	0	99
ENSG00000266634	0	0	0
ENSG00000159339	0	0	0
ENSG00000269468	2	2	0
ENSG00000256049	0	0	0
ENSG00000179051	3152	31	3567
ENSG00000227751	0	445	1
ENSG00000266727	0	0	0
ENSG00000239020	0	0	0
ENSG00000074964	2173	6	2167
ENSG00000236648	0	0	0
ENSG00000117148	17	0	17
ENSG00000261781	0	0	0
ENSG00000117154	0	0	0
ENSG00000230035	0	0	0
ENSG00000225387	0	0	0
ENSG00000179023	13	0	13
ENSG00000235282	0	0	0
ENSG00000225478	0	0	0
ENSG00000009709	12	0	12
ENSG00000179002	0	0	0
ENSG00000255275	0	0	0
ENSG00000159423	280	0	280
ENSG00000265606	0	0	0
ENSG00000221662	0	0	0
ENSG00000169991	249	2	247
ENSG00000272084	6	0	6
ENSG00000127481	4028	14	4014
ENSG00000266098	1	0	1
ENSG00000230424	2	62	5
ENSG00000127463	1627	31	1661
ENSG00000053372	1217	29	1188
ENSG00000211454	199	2	197
ENSG00000162482	888	21	867
ENSG00000270728	39	37	2
ENSG00000053371	1983	8	1975
ENSG00000200403	1	0	1
ENSG00000040487	255	0	255
ENSG00000265192	0	0	0
ENSG00000077549	4509	29	4480
ENSG00000240490	1	1	0
ENSG00000201609	0	0	0
ENSG00000239027	0	0	0
ENSG00000235185	0	0	0
ENSG00000270136	0	0	0
ENSG00000173436	565	1	564
ENSG00000226396	81	4	77
ENSG00000158747	2703	16	2687
ENSG00000158748	2	0	2
ENSG00000162542	1274	8	1266
ENSG00000178828	2660	4	3203
ENSG00000235434	3	546	4
ENSG00000169914	2368	21	2347
ENSG00000188784	1	0	1
ENSG00000242688	0	0	0
ENSG00000188257	11	0	11
ENSG00000127472	0	0	0
ENSG00000117215	3	0	3
ENSG00000158786	15	0	15
ENSG00000227066	0	0	0
ENSG00000187980	3	0	3
ENSG00000225986	22	0	22
ENSG00000162543	724	0	724
ENSG00000228105	0	0	0
ENSG00000158816	1	0	1
ENSG00000226664	0	0	0
ENSG00000236963	0	0	0
ENSG00000226487	0	0	0
ENSG00000162545	5804	27	5777
ENSG00000090432	698	3	695
ENSG00000215520	0	0	0
ENSG00000183114	0	0	0
ENSG00000158825	575	1	574
ENSG00000158828	261	115	991
ENSG00000117242	95	555	191
ENSG00000257033	0	0	0
ENSG00000244038	6666	25	6641
ENSG00000117245	13	0	13
ENSG00000235432	2	0	2
ENSG00000189410	15	0	15
ENSG00000233069	0	0	0
ENSG00000127483	2779	19	3461
ENSG00000203394	0	700	1
ENSG00000075151	2182	23	2159
ENSG00000251914	2	2	0
ENSG00000221808	0	0	0
ENSG00000233072	7	0	7
ENSG00000236073	0	0	0
ENSG00000235112	0	0	0
ENSG00000266867	8	0	8
ENSG00000117298	3716	10	3716
ENSG00000236936	1	1	0
ENSG00000231105	11	15	6
ENSG00000236216	0	0	0
ENSG00000228823	0	0	0
ENSG00000236009	0	0	0
ENSG00000227001	10	0	10
ENSG00000187952	0	0	0
ENSG00000186543	0	0	0
ENSG00000142794	141	0	141
ENSG00000176378	0	0	0
ENSG00000162551	1	0	1
ENSG00000233431	0	0	0
ENSG00000221781	0	0	0
ENSG00000076864	743	3	740
ENSG00000090686	2545	15	2530
ENSG00000231978	0	0	0
ENSG00000187942	42	2828	25
ENSG00000142798	5685	28	8468
ENSG00000232037	1	0	1
ENSG00000219073	52	30	22
ENSG00000264385	1	0	1
ENSG00000263991	0	0	0
ENSG00000201919	3	1	2
ENSG00000142789	115	21	94
ENSG00000263582	0	0	0
ENSG00000263929	0	0	0
ENSG00000201273	0	0	0
ENSG00000228397	4	0	4
ENSG00000218510	143	0	143
ENSG00000070831	4227	23	4204
ENSG00000230068	0	0	0
ENSG00000271428	4	4	0
ENSG00000271840	3	0	3
ENSG00000162552	46	4	42
ENSG00000266564	0	0	0
ENSG00000234397	8	0	8
ENSG00000184677	789	3	786
ENSG00000237200	0	0	0
ENSG00000070886	1268	3	1265
ENSG00000173372	0	0	0
ENSG00000159189	0	0	0
ENSG00000173369	2	2	0
ENSG00000133216	3318	16	3338
ENSG00000265422	0	0	0
ENSG00000216157	0	0	0
ENSG00000225952	1	1	0
ENSG00000264014	0	36	0
ENSG00000272796	129	0	129
ENSG00000215906	0	0	0
ENSG00000227868	6	0	6
ENSG00000004487	4792	56	4736
ENSG00000240553	0	0	0
ENSG00000263793	0	0	0
ENSG00000266802	0	0	0
ENSG00000169641	1849	13	1836
ENSG00000229010	6	6	0
ENSG00000206935	2	2	0
ENSG00000252578	0	0	0
ENSG00000179546	414	0	414
ENSG00000215381	5	0	5
ENSG00000261326	157	0	157
ENSG00000125944	3561	21	3540
ENSG00000125945	358	17	361
ENSG00000249087	144	7	157
ENSG00000201405	0	0	0
ENSG00000271420	0	0	0
ENSG00000204219	149	0	149
ENSG00000232482	0	0	0
ENSG00000088280	35	0	35
ENSG00000007968	236	5	231
ENSG00000235052	4	0	4
ENSG00000117318	919	2	917
ENSG00000197880	12	0	12
ENSG00000229239	1	0	1
ENSG00000142676	25506	639	24867
ENSG00000203589	6	6	0
ENSG00000244609	0	0	0
ENSG00000011007	980	52	1150
ENSG00000236810	11	193	40
ENSG00000057757	1064	8	1056
ENSG00000011009	1479	5	1474
ENSG00000117308	3301	5	3296
ENSG00000117305	1873	10	1863
ENSG00000179163	1648	4	1644
ENSG00000188822	1	0	1
ENSG00000264347	0	0	0
ENSG00000238538	0	0	0
ENSG00000229106	0	0	0
ENSG00000232557	0	0	0
ENSG00000264926	0	0	0
ENSG00000230228	0	0	0
ENSG00000189266	134	0	134
ENSG00000188529	74	1	73
ENSG00000215905	0	0	0
ENSG00000225315	9	14	10
ENSG00000142661	417	10	424
ENSG00000230703	4	6	0
ENSG00000142677	538	3	535
ENSG00000185436	209	5	204
ENSG00000230023	0	0	0
ENSG00000221032	0	0	0
ENSG00000266511	0	0	0
ENSG00000232298	0	0	0
ENSG00000158055	25	1	24
ENSG00000001460	234	6	230
ENSG00000001461	1221	8	1215
ENSG00000117602	406	3	459
ENSG00000266551	0	0	0
ENSG00000264443	0	56	0
ENSG00000184454	107	0	107
ENSG00000227312	4	0	4
ENSG00000239106	0	0	0
ENSG00000133226	3105	19	3086
ENSG00000238986	0	0	0
ENSG00000169504	770	2	768
ENSG00000238482	0	0	0
ENSG00000020633	239	1	238
ENSG00000229162	0	0	0
ENSG00000261025	0	0	0
ENSG00000264371	0	0	0
ENSG00000233755	0	0	0
ENSG00000233419	0	0	0
ENSG00000231953	0	0	0
ENSG00000117614	2152	16	2136
ENSG00000117616	1713	16	1703
ENSG00000272432	3	0	3
ENSG00000261349	5	0	5
ENSG00000187010	13	15	0
ENSG00000224183	1	0	1
ENSG00000259984	0	0	0
ENSG00000183726	1688	6	1763
ENSG00000252515	0	0	0
ENSG00000238889	0	0	0
ENSG00000188672	11	77	11
ENSG00000238084	0	0	0
ENSG00000266468	0	0	0
ENSG00000204178	958	4	954
ENSG00000157978	862	2	860
ENSG00000225643	3	0	3
ENSG00000117643	35	0	35
ENSG00000233478	7	7	0
ENSG00000162430	1076	6	1220
ENSG00000255054	0	0	0
ENSG00000228172	7	148	9
ENSG00000117640	768	19	1026
ENSG00000223474	9	27	12
ENSG00000272478	0	0	0
ENSG00000127423	83	34	78
ENSG00000236528	0	46	0
ENSG00000182749	113	1	158
ENSG00000207302	0	0	0
ENSG00000117632	3368	14	3354
ENSG00000229786	0	0	0
ENSG00000223624	0	0	0
ENSG00000264021	0	0	0
ENSG00000266763	0	0	0
ENSG00000158006	1064	5	1059
ENSG00000207237	0	0	0
ENSG00000252190	0	0	0
ENSG00000252691	0	0	0
ENSG00000158008	0	0	0
ENSG00000158014	0	0	0
ENSG00000158022	0	0	0
ENSG00000265320	0	0	0
ENSG00000175087	398	5	393
ENSG00000197245	1	0	1
ENSG00000142684	5	0	375
ENSG00000236782	1	371	0
ENSG00000142675	550	2	548
ENSG00000188782	0	0	0
ENSG00000236155	17	2	15
ENSG00000130695	362	1	361
ENSG00000270733	0	0	0
ENSG00000142669	3522	15	5331
ENSG00000158062	543	1828	540
ENSG00000169442	17	1	17
ENSG00000176092	1119	2	1117
ENSG00000225854	3	3	0
ENSG00000265143	0	0	0
ENSG00000176083	0	0	0
ENSG00000131914	0	0	0
ENSG00000117682	660	8	652
ENSG00000223583	9	0	9
ENSG00000225891	4	1	3
ENSG00000198830	701	31	670
ENSG00000224129	0	0	0
ENSG00000117676	3163	12	3151
ENSG00000238705	0	0	0
ENSG00000243905	0	0	0
ENSG00000252802	0	0	0
ENSG00000229247	0	0	0
ENSG00000238316	0	0	0
ENSG00000235069	0	0	0
ENSG00000260063	3	0	3
ENSG00000117713	2109	6	2103
ENSG00000266138	1	1	0
ENSG00000060642	517	0	517
ENSG00000241188	0	0	0
ENSG00000204160	479	3	476
ENSG00000175793	2846	15	2831
ENSG00000142751	799	1	828
ENSG00000226698	0	30	0
ENSG00000198746	222	2	234
ENSG00000090273	2199	38	2175
ENSG00000131910	276	0	276
ENSG00000175707	618	4	614
ENSG00000172746	6	0	6
ENSG00000224064	0	0	0
ENSG00000225294	4	4	0
ENSG00000253368	718	5	713
ENSG00000158246	6	0	6
ENSG00000090020	1748	9	1739
ENSG00000229985	0	0	0
ENSG00000214973	1	0	1
ENSG00000225159	4	0	4
ENSG00000225990	0	0	0
ENSG00000224311	0	0	0
ENSG00000142784	1276	3	1273
ENSG00000252098	0	0	0
ENSG00000243659	0	0	0
ENSG00000186501	601	1	600
ENSG00000206888	1	0	1
ENSG00000241547	7	0	7
ENSG00000142765	646	0	646
ENSG00000142733	376	0	376
ENSG00000142748	0	0	0
ENSG00000174950	22	0	22
ENSG00000231207	0	0	0
ENSG00000181773	17	2	15
ENSG00000158195	5740	27	5713
ENSG00000241169	0	0	0
ENSG00000237429	10	0	10
ENSG00000126705	893	10	883
ENSG00000000938	0	0	0
ENSG00000235912	8	4	4
ENSG00000233975	0	0	0
ENSG00000126709	231	0	231
ENSG00000225886	0	0	0
ENSG00000206767	0	0	0
ENSG00000226662	0	0	0
